SifraNabavke,NazivDokumenta,NazivNarucioca,MaticniBroj,PIB,IdMesto,IdOpstina,IdVrstaPostupka,PredmetNabavke,VrstaPredmeta,OpstiRecnikNabavki,KontaktOsoba,Telefon,DatumPoslednjeIzmene,IdDelatnost,IdOblikOrg,IdOblikSvoj,IdKategorija,PozivZaPodnosenjePonuda,PozivZaPodnosenjePrijava,ObavestenjeOSistemuDinamickeNabavke,PozivZaUcesceNaKonkursZaDizajn,ObavestenjeOPriznavanjuKvalifikacije,ObavestenjeOPriznavanjuKvalifikacijeURestriktivnomPostupku,PodaciOObjaviIDodeliUgovora,ObavestenjeOZakljucenomOkvirnomSporazumu,ObavestenjeOZakljucenomUgovoru,ObavestenjeORezultatuKonkursa,ObavestenjeOObustaviPostupkaJavneNabavke,PodaciOIzmeniUgovoraOJavnojNabavci,KonkursnaDokumentacija,ObavestenjeOProduzenjuRoka,PregovarackiBezPonuda,ObavestenjeOZastitiPrava,MisljenjeUpraveJN,OdlukaOPriznavanjuKvalifikacije,OdlukaOIskljucenjuKandidata,OdlukaODodeliUgovora,OdlukaODodeliOkvirnogSporazuma,ObavestenjeOPonistenjuPostupka,OdlukaOObustaviPostupka,OdlukaONastavkuPostupka,OdlukaKomisijeOZakljucenjuUgovora,ObavestenjeOPriznavanjuKvalifikacijeOpste,Link
920115, ЈНМВ 43/15 Индустријски гасови,"ЈКП ""Грејање"" Панчево",08488754,101050607,803138,80314,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Индустријски гасови,Зорица Влаховић,013/315-400 локал 213,2015-12-03 07:10:37,3530,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920115
920121,ЈНМВ 61/15 Сервисирање електронских компоненти и уређаја,"ЈКП ""Грејање"" Панчево",08488754,101050607,803138,80314,7,услуге одржавања и поправке,услуге,"Услуге поправке и одржавања електричних уређаја, апарата и припадајуће опреме",Зорица Влаховић,013/315-400 локал 213,2015-12-03 07:19:39,3530,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920121
920145,"Потрошни материјал и хемикалије за лабораторију,  по партијама ","Клиничко болнички центар ""Звездара""",07017073,101468937,791032,70149,1," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Медицински потрошни материјал,Сузана Неделков,011/3088-672,2015-12-03 08:10:36,8610,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920145
920148,Поправка коловоза у улици Стевана Сремца у Сенти,Општина Сента,08038490,102692306,803707,80365,7,у области саобраћаја,радови,Радови на одржавању путева,Ана Ленђел, 024/655-462,2015-12-03 08:15:08,8411,71,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920148
920165,Набавка екстра чистих гасова за лабораторију,агенција за  заштиту животне средине ,17840916,107684065,791032,70149,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,"Индустријски гасови,Једињења са азотним функцијама",Биљана Луковић,011/2861080,2015-12-03 08:33:09,8413,90,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920165
920168,Реконструкција Дома културе у Рутевцу,ЈП ДИРЕКЦИЈА ЗА УРБАНИЗАМ И ИЗГРАДЊУ ОПШТИНЕ АЛЕКСИНАЦ,17529862,103145739,700614,70025,7,опште грађевински радови,радови,Завршни грађевински радови,Ђорђевиђ Душан,018/804-612,2015-12-03 08:35:15,7111,17,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920168
920187,II фаза квалиф. поступка ЈН К 04-09/13   Парт.8   G47/15,"ЕПС-ЈАВНО ПРЕДУЗЕЋЕ ЗА ПРОИЗВОДЊУ, ПРЕРАДУ И ТРАНСПОРТ УГЉА ПОВРШИНСКИ КОПОВИ ""КОСОВО""-ОБИЛИЋ",09135103,102291757,791105,70246,6,"грађевински (инсталациони) материјал, опрема и машине",добра,Материјал за градњу,Александар Блануша,011/30-56-527,2015-12-03 08:53:41,0520,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920187
920191,II фаза квалиф. поступка ЈН К 04-09/13   Парт.1   G48/15,"ЕПС-ЈАВНО ПРЕДУЗЕЋЕ ЗА ПРОИЗВОДЊУ, ПРЕРАДУ И ТРАНСПОРТ УГЉА ПОВРШИНСКИ КОПОВИ ""КОСОВО""-ОБИЛИЋ",09135103,102291757,791105,70246,6,"грађевински (инсталациони) материјал, опрема и машине",добра,Бетон,Александар Блануша,011/30-56-527,2015-12-03 08:56:15,0520,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920191
920195,Медицински иструменати и остали ситан медицински инвентар,Општа болница Крушевац,17862243,108313054,721107,70670,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Разни медицински уређаји и производи,Снежана Поповић,037/414-654,2015-12-03 08:58:22,8610,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920195
920205,Услуге оглашавања ,"ЈАВНО КОМУНАЛНО ПРЕДУЗЕЋЕ ""ПУТ"" НОВИ САД",08171963,100187770,802824,80284,7,друге услуге,услуге,"Услуге оглашавања,Услуге телевизијске продукције ",Јованка Прашчевић,021/21-55-600 лок.106,2015-12-03 09:02:33,4211,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920205
920220,Позив-Ванлинијски превоз ученика ,"Основна школа ""Петар Николић"" Самаила",07154046,101260780,720151,70653,7,друге услуге,услуге,Ванредни путнички превоз,Душица Пузовић Цеков,036/882-002,2015-12-03 09:10:42,8520,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920220
920230,Опрема за кухињу,Дом за одрасла инвалидна лица-Дољевац,17529781,103149822,714658,70513,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Апарати за домаћинство,Марија Гирић - правник,018810334,2015-12-03 09:16:29,8790,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920230
920253,"услуга Microsoft servisi (Premier Support и други), број ЈН: 299/2015.","Јавно предузеће ПТТ саобраћаја""Србија""",07461429,100002803,791075,70203,1,друге услуге,услуге,Услуге софтверске подршке,Александра Пантовић и Марина Пејовић,064/666-13-09 и 064/665-05-52,2015-12-03 09:23:40,5310,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920253
920275,Понуда за ЈН бр. 3000/0381/2015 (102066/2015)   Предмет ЈН: Возила и транспортна средства ,ЈП Електропривреда Србије Београд,20053658,103920327,704741,70190,1,превозна средства,добра,Теренска возила,Милена Кменица,011/2054-500,2015-12-03 09:32:43,3511,17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920275
920276,Набавка услуге медијске промоције пројекта „Скупштина за све“ ,Градска управа града Панчева,08331537,101049012,803138,80314,7,друге услуге,услуге,"Услуге преноса телевизијских емисија,Услуге оглашавања и маркетинга",Марија Крстић,013 / 352 799,2015-12-03 09:32:44,8411,73,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920276
920286,"Сервисирање и поправка каса и специјалних брава, ЈНмв бр. 49/15",Апотека Београд,07019084,100000580,791024,70114,7,услуге одржавања и поправке,услуге,Услуге одржавања и поправки ,Љиљана Јовановић,6430717,2015-12-03 09:36:08,4773,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920286
920288,Изградња „BASKETBALL KAMP-а“ –ДРУГА A ФАЗА,ЈАВНА УСТАНОВА СПОРТСКИ ЦЕНТАР ВЕЛИКО ГРАДИШТЕ,17762966,105899007,709492,70394,1,опште грађевински радови,радови,Грађевински радови,САША БРАНКОВИЋ,012 7662 811,2015-12-03 09:36:44,9311,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920288
920301,Фарбарски материјал,"Јавно предузеће за превоз путника у градском и приградском саобраћају ""Суботица-транс""",08049548,100960042,804614,80438,7,друга добра,добра,"Боје, лакови и смоле",Милена Мамула,024/547-777 локал 107,2015-12-03 09:40:04,4931,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920301
920304,ПДР ЗА ПОСТРОЈЕЊЕ ЗА ПРЕЧИШЋАВАЊЕ ОТПАДНИХ ВОДА ППОВ ВЕЛИКО СЕЛО- ГЕОЛОШКЕ ПОДЛОГЕ ОП-218/15 ,Дирекција за грађевинско земљиште и изградњу Београда Ј.П.,07094094,100293512,791024,70114,1,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,Техничке услуге,Маја Попадић,0112041367,2015-12-03 09:41:07,7490,17,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920304
920326,Јавна набавка мале вредности - добра- рачунарска опрема и материјал,"ОШ ,,Жарко Зрењанин''",08012172,101408638,802409,80225,1,рачунарска опрема (хардверска и софтверска),добра,Рачунарска опрема и материјал,Tot Robert,013/764-015,2015-12-03 09:51:23,8520,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920326
920337,ОП 232 - Набавка услуга сервисирања и отклањања кварова система климатизације и вентилације,Управа за заједничке послове републичких органа,07001401,102199617,791091,70220,1,услуге одржавања и поправке,услуге,Услуге поправке и одржавања компресора,"Мила Сашић, Драгана Проданић",011/2658875,2015-12-03 09:55:42,8411,71,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920337
920338,"САНАЦИЈА ПАРКОВСКОГ ОСВЕТЉЕЊА У НАСЕЉЕНИМ МЕСТИМА ОПОВО, САКУЛЕ, БАРАНДА И СЕФКЕРИН",Општина Опово,08028842,102697271,802913,80292,1,електричне инсталације,радови,Расветна опрема и електричне светиљке,Славко Манчев,013 681 030,2015-12-03 09:55:55,8411,73,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920338
920339,Нож за млин,Институт за ратарство и повртарство ,08055092,101705343,802824,80284,7,друга добра,добра,"Лабораторијска, оптичка и прецизна опрема (осим наочара)",Лончар Стеван,+381 21 4898 100,2015-12-03 09:56:04,7211,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920339
920354,ЈН ПП 7У/15 - Сервисирање и поправка медицинске опреме AXIOMA DFA/SIEMENS за период до годину дана,КБЦ Бежанијска Коса Београд,07039743,100200745,791059,70157,4,услуге одржавања и поправке,услуге,Услуге поправке и одржавања медицинске и прецизне опреме,Вићентијевић Гордана,011-3010-724-,2015-12-03 09:59:10,8610,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920354
920357,"Набавка добара неопходних за вршење доходовних активности за потребе интерно расељених лица са територије општине Куршумлија, по партијама",Општина Куршумлија,07132735,100622923,722103,70688,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Пољопривредне машине,Разна баштенска опрема",Миљан Радосављевић,027-381-401 локал 112,2015-12-03 10:00:39,8411,71,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920357
920359,Услуга израде пројекта за грађевинску дозволу и пројекта за извођење за изградњу секундарне водоводне мреже на Ширинама у Петроварадину,"Јавно комунално предузеће ""Водовод и канализација"" Нови Сад",08041083,100237118,802824,80284,6,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,Архитектонске и сродне услуге,Зорица Васић,021-488-33-35,2015-12-03 10:01:24,3600,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920359
920365,Лепкови и спрејеви,"Јавно градско саобраћајно предузеће ""Нови Сад""",08041822,100277615,802824,80284,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,"Силикони у примарним облицима,Лепкови ,Средства за спречавање корозије",Stoja Oljača,021/4896672,2015-12-03 10:03:53,4931,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920365
920366,Пројекат за грађевинску дозволу и пројекат за извођење радова на изградњи саобраћајнице 4 (локација Врачарски плато)  ОП-214/15 ,Дирекција за грађевинско земљиште и изградњу Београда Ј.П.,07094094,100293512,791024,70114,1,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,Техничке услуге,Маја Попадић,0112041367,2015-12-03 10:04:11,7490,17,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920366
920368,Организовање новогодишње представе,"ЈАВНО ПРЕДУЗЕЋЕ ПТТ САОБРАЋАЈА ""СРБИЈА""",07461429,100002803,740527,71099,7,"услуге у областима рекреације, културе и спорта",услуге,Забавне услуге ,Лазић Зоран,"064/6659862, 026/634-037",2015-12-03 10:04:26,5310,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920368
920386,Електрична енергија за 2016-у годину ЈНМВ бр 69/15,ОПШТИНА ЛАЈКОВАЦ,07353154,101343119,723029,70700,7,добра у области енергетике,добра,Електрична енергија,Вера Ивковић,014/343-11-08,2015-12-03 10:11:47,8411,71,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920386
920387,Јавна набавка бр.4/15 Опрема за производњу вина и лабораторијска опрема ,Привремени орган општине Ораховац,09011757,102458424,909653,90212,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Опрема за винске подруме,Голуб Кујунџић,029/276-930,2015-12-03 11:23:49,8411,73,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920387
920404,"ИЗРАДА ПРОЈЕКТНО - ТЕХНИЧКЕ ДОКУМЕНТАЦИЈЕ ЗА ИЗГРАДЊУ, ДОГРАДЊУ И РЕКОНСТРУКЦИЈУ САТЕЛИТСКЕ ПИЈАЦЕ","Јавно комунално предузеће ""Тржница"" Нови Сад",08073074,102028865,802824,80284,7,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,"Архитектонске, инжењерске услуге и услуге планирања",Коларски Владимир,021/4808547,2015-12-03 10:21:58,6820,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920404
920416,Стручни надзор изградње трафо станице за централну кухињу,"ПУ ""РАДОСНО ДЕТИЊСТВО"" НОВИ САД",08038384,101584396,802824,80284,7,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,Услуге праћења и надзора,Гордана Василић,021/527697,2015-12-03 10:28:07,8510,17,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920416
920426, Предмет јавне набавке бр. 22/2015 су услуге – Превоз ученика и студената са територије општине  Нова Црња,Општина Нова Црња,08013705,101595975,802557,80250,7,"услуге копненог саобраћаја (осим услуга железничког саобраћаја ), укључујући и услуге превоза у оклопљеним возилима и курирске услуге (осим превоза поште)",услуге,Услуге друмског превоза,Марија Кулунџић,"023 815 -030 , 815 - 042",2015-12-03 10:31:24,8411,73,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920426
920445,ЈНМВ 160/2015 Услуге замене стакала на возилима,"ЈКП ""Градска чистоћа""",07045000,100003603,791075,70203,7,услуге одржавања и поправке,услуге,Услуге замене ветробрана,Сања Стојкуцовић,+381112084584,2015-12-03 10:41:01,3811,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920445
920459,професионална угоститељска опрема,УСТАНОВА ЗА СМЕШТАЈ И ЗБРИЊАВАЊЕ СТАРИХ ЛИЦА ГЕРОНТОЛОШКИ ЦЕНТАР ,08247404,101059000,803138,80314,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Професионална угоститељска опрема,Слађана Војиновић,013/301-335,2015-12-03 10:50:44,8730,38,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920459
920465,Набавка Интернета.,"Јавно комунално предузеће ""Водовод и канализација"" Нови Сад",08041083,100237118,802824,80284,1,електронске комуникационе услуге,услуге,Услуге интернета,Зорица Васић,021-488-33-35,2015-12-03 10:55:27,3600,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920465
920468,"ЈНМВ 159/2015 - Замена антистатик пода у лакирници ЈКП ""Градска чистоћа"" у Мије Ковачевића 4","ЈКП ""Градска чистоћа""",07045000,100003603,791075,70203,7,опште грађевински радови,радови,"Постављање подних облога,Радови на реконструкцији",Сања Стојкуцовић,+381112084584,2015-12-03 10:55:56,3811,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920468
920472,"ЈН 253-2015 Набавка службене литературе - часопис ""Избор из судске праксе"", претплата за 2016. годину",ЈВП СРБИЈАВОДЕ,17117106,100283824,791067,70181,3,издавачке и штампарске услуге на хонорарној или уговорној основи ,услуге,Претплатничке услуге,"Весна Алексић, Маја Мудрић-Стаменковић",011/2013-331,2015-12-03 10:57:09,7112,17,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920472
920474,Набавка електричне енергије,ЈП КОМУНАЛАЦ ПИРОТ,07131500,100185131,732575,70939,7,добра у области енергетике,добра,Електрична енергија,Марина Цветковић,010 341 170,2015-12-03 10:57:37,3811,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920474
920480,Набавка теренског возила за потребе Центра за социјални рад Горњи Милановац бр.3/2015,Центар за социјални рад,07193416,101487834,713325,70483,7,превозна средства,добра,Теренска возила,Снежана Раденковић,032/720-407,2015-12-03 10:58:43,8899,85,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920480
920484,Санација коловоза на територији општине Кула ЈНВВ 24А/2015,"ЈП ""Завод за изградњу"" Кула",08662550,100261628,802433,80233,1,општи радови у области ниске градње,радови,Радови на објектима или деловима објеката високоградње и нискоградње,Васовић Бранислава,025/729-660,2015-12-03 11:00:11,4120,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920484
920494,95/15 – Израда стручне контроле техничке документације секундарне водоводне мреже у ул. Чеде Тодоровића у Звечкој ,"ЈКП ""Водовод и канализација"" Обреновац",20234806,104764759,704741,70190,1,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,Услуге техничког пројектовања у грађевинарству за нискоградњу,Служба правних послова,0116302612,2015-12-03 11:02:51,3600,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920494
920498,Набавка резервних делова за путничка и полутеретна возила-  Партија 1:Резервни делови за путничка возила Партија 2: резервни делови за полутеретна возила ,"ЈАВНО КОМУНАЛНО ПРЕДУЗЕЋЕ""3.ОКТОБАР""БОР",07148372,100567484,706418,70327,6,друга добра,добра,"Резервни делови за теретна возила, доставна возила и аутомобиле",Violeta Mihajlović,030/432224,2015-12-03 11:03:29,3811,17,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920498
920516,"ЈАВНА НАБАВКА МАЛЕ ВРЕДНОСТИ ""ПРЕВОЗ  УЧЕНИКА У 2016.ГОДИНИ""","ОШ ,,Ђура  Јакшић,,  Топоница",07160828,101337786,727237,70807,7,"услуге копненог саобраћаја (осим услуга железничког саобраћаја ), укључујући и услуге превоза у оклопљеним возилима и курирске услуге (осим превоза поште)",услуге,Услуге друмског превоза,Данијела  Митровић,012/266-396,2015-12-03 11:07:14,8520,16,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920516
920519,Изградња улице Милете Митровића,"ЈП Дирекција за грађевинско земљиште, путеве, планирање и изградњу Брус",17044036,101140958,707066,70343,1,"градња путева, железничких пруга, аеродрома и спортских објеката",радови,Радови на изградњи путева,Луковић  Валентина,037825780,2015-12-03 11:07:54,4311,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920519
920538,157/2015 Набавка услуга израде пројектне документације за ШГ „Шума“ Лесковац ,"Јавно предузеће за газдовање шумама ""Србијашуме"" ",07754183,100002820,791067,70181,7,друге услуге,услуге,"Израда пројеката и нацрта, процена трошкова",Перо Шешум,011/711-50-34 ; 064/815-5051,2015-12-03 11:14:50,0210,17,5,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920538
920557,Одржавање транспортних средстава у спољним сервисима - РЈ Прокупље,"ЈП  "" ПОШТА СРБИЈЕ""",07461429,100002803,736210,70998,1,услуге одржавања и поправке,услуге,Услуге поправке и одржавања аутомобила,ФИЛИПОВИЋ ГОРДАНА,027/320-308; 064/6653481,2015-12-03 11:24:41,5310,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920557
920568,"извођење радова на адаптацији поткровља у објекту-ДВ ""Долорес"", Милице Српкиње 32","ПРЕШКОЛСКА УСТАНОВА ""РАКОВИЦА""",07049021,100178752,791083,70211,7,постављање кровних конструкција и кровни радови,радови,Радови на поправци и одржавању крова,МИРА СУЧЕВИЋ,0113582075,2015-12-03 11:30:47,8891,85,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=920568
